CustomerID,Frequency,Monetary,Quantity,UniqueProducts,AvgOrderValue
14896.0,2,468.77000000000004,279.0,43,234.38500000000002
14897.0,1,175.5,122.0,10,175.5
14898.0,4,610.93,421.0,22,152.7325
14901.0,3,497.04999999999995,206.0,31,165.6833333333333
14903.0,3,1800.23,924.0,156,600.0766666666667
14905.0,1,308.55,141.0,9,308.55
14907.0,3,960.69,364.0,42,320.23
14911.0,61,38799.78,17994.0,881,636.0619672131147
14912.0,1,482.78999999999996,445.0,14,482.78999999999996
14913.0,2,615.8299999999999,907.0,42,307.91499999999996
14915.0,1,142.28,76.0,8,142.28
14916.0,1,295.05,243.0,15,295.05
14920.0,2,977.77,509.0,57,488.885
14921.0,1,903.01,631.0,53,903.01
14924.0,1,310.05,64.0,10,310.05
14930.0,1,1104.13,701.0,62,1104.13
14931.0,2,586.0,98.0,10,293.0
14932.0,1,363.53,80.0,17,363.53
14934.0,1,828.84,459.0,39,828.84
14935.0,1,1784.71,935.0,10,1784.71
14936.0,1,1576.3600000000001,944.0,81,1576.3600000000001
14944.0,4,1324.33,644.0,33,331.08250000000004
14948.0,1,278.4,72.0,13,278.4
14952.0,7,3534.61,1787.0,82,504.94428571428574
14957.0,1,58.49,34.0,12,58.49
14958.0,1,210.64999999999998,70.0,17,210.64999999999998
14959.0,2,422.38,342.0,31,211.19
14961.0,5,3179.66,1696.0,119,635.932
14962.0,1,126.7,44.0,5,126.7
14964.0,1,206.21,143.0,13,206.21
14970.0,2,782.25,115.0,9,391.125
14973.0,1,654.6,51.0,5,654.6
14976.0,3,450.26,115.0,35,150.08666666666667
14978.0,4,1537.28,417.0,120,384.32000000000005
14981.0,1,102.12,97.0,8,102.12
14985.0,2,296.75,260.0,78,148.375
14987.0,1,163.2,64.0,2,163.2
14988.0,1,334.54,141.0,40,334.54
14995.0,1,119.31,51.0,37,119.31
14998.0,1,183.64,105.0,42,183.64
15002.0,3,1147.5900000000001,525.0,65,382.53
15005.0,12,2654.8,1526.0,224,221.23333333333335
15012.0,1,191.06,86.0,46,191.06
15018.0,2,291.34000000000003,94.0,17,145.67000000000002
15019.0,1,266.0,159.0,64,266.0
15021.0,3,685.09,330.0,142,228.36333333333334
15023.0,4,2857.73,1638.0,219,714.4325
15024.0,3,688.09,339.0,53,229.36333333333334
15026.0,2,230.78,81.0,24,115.39
15027.0,2,654.12,404.0,12,327.05999999999995
15028.0,1,185.97,119.0,14,185.97
15030.0,1,152.76,156.0,3,152.76
15031.0,1,150.83,67.0,24,150.83
15032.0,3,4959.1,2968.0,29,1653.0333333333335
15033.0,3,1169.14,667.0,151,389.7133333333333
15034.0,5,2664.83,1333.0,158,532.966
15038.0,4,517.45,128.0,90,129.3625
15039.0,26,13201.37,5972.0,303,507.745
15042.0,1,135.93,30.0,5,135.93
15044.0,11,4505.33,1362.0,130,409.57545454545453
15045.0,1,388.9,38.0,4,388.9
15046.0,8,2317.46,1227.0,91,289.6825
15047.0,1,343.62,222.0,22,343.62
15048.0,2,256.45,122.0,58,128.225
15049.0,1,121.17000000000002,63.0,3,121.17000000000002
15052.0,1,215.78,82.0,27,215.78
15053.0,1,222.65,257.0,19,222.65
15057.0,2,1489.5,668.0,25,744.75
15058.0,5,740.76,346.0,115,148.152
15059.0,4,569.02,228.0,76,142.255
15061.0,29,30722.92,15829.0,55,1059.4110344827586
15062.0,3,814.04,541.0,38,271.34666666666664
15063.0,1,370.79999999999995,56.0,5,370.79999999999995
15065.0,2,1406.4,721.0,71,703.2
15067.0,1,848.05,335.0,35,848.05
15068.0,1,239.95999999999998,130.0,39,239.95999999999998
15070.0,1,106.2,36.0,1,106.2
15071.0,1,588.6700000000001,165.0,12,588.6700000000001
15078.0,14,4184.16,2124.0,78,298.86857142857144
15079.0,4,895.61,389.0,46,223.9025
15081.0,2,248.05,113.0,16,124.025
15083.0,1,88.2,38.0,5,88.2
15087.0,1,306.94,470.0,15,306.94
15090.0,1,381.32,208.0,23,381.32
15092.0,2,457.81,135.0,23,228.90500000000003
15093.0,4,3396.68,2937.0,50,849.1700000000001
15095.0,1,770.5,705.0,29,770.5
15100.0,3,876.0,80.0,1,292.0
15101.0,1,102.28,34.0,4,102.28
15104.0,2,1027.44,637.0,66,513.72
15106.0,2,778.45,560.0,51,389.225
15107.0,6,319.5,169.0,12,53.25
15108.0,1,191.4,34.0,11,191.4
15109.0,1,484.95,131.0,28,484.95
15110.0,1,169.65,69.0,9,169.65
15111.0,1,288.5,106.0,16,288.5
15114.0,3,717.91,653.0,41,239.3033333333333
15116.0,1,479.65,147.0,15,479.65
15117.0,1,312.4,670.0,8,312.4
15119.0,1,266.4,88.0,14,266.4
15121.0,1,295.15,125.0,18,295.15
15122.0,2,930.61,497.0,39,465.30500000000006
15123.0,1,1069.47,509.0,53,1069.47
15124.0,1,90.75,89.0,9,90.75
15125.0,4,7310.72,3964.0,75,1827.68
15128.0,1,483.7,360.0,33,483.7
15129.0,4,1120.38,859.0,32,280.095
15132.0,2,489.87,377.0,24,244.935
15133.0,2,657.9,312.0,16,328.95000000000005
15134.0,2,239.45000000000002,163.0,13,119.725
15135.0,1,139.05,43.0,9,139.05
15139.0,2,178.96,208.0,13,89.48
15140.0,3,1127.45,901.0,37,375.81666666666666
15143.0,1,259.45,150.0,14,259.45
15144.0,5,1695.02,798.0,48,339.004
15145.0,2,724.03,438.0,35,362.015
15146.0,1,834.22,914.0,63,834.22
15147.0,1,623.5,366.0,28,623.5
15150.0,1,501.25,331.0,33,501.25
15157.0,1,1085.46,1078.0,54,1085.46
15159.0,11,5026.37,2302.0,119,456.94272727272727
15160.0,1,158.16,84.0,4,158.16
15163.0,1,155.0,48.0,10,155.0
15164.0,2,368.18,143.0,52,184.09
15165.0,1,487.75,160.0,27,487.75
15167.0,1,163.0,67.0,39,163.0
15171.0,1,1289.5,290.0,5,1289.5
15172.0,2,526.2,480.0,38,263.1
15174.0,1,135.75,145.0,11,135.75
15178.0,1,40.5,30.0,3,40.5
15179.0,3,1455.12,1294.0,45,485.03999999999996
15180.0,1,87.5,36.0,6,87.5
15181.0,1,300.0,48.0,2,300.0
15182.0,1,370.48,144.0,16,370.48
15184.0,1,235.23000000000002,73.0,20,235.23000000000002
15187.0,1,431.6,172.0,9,431.6
15189.0,16,5150.71,1789.0,42,321.919375
15192.0,2,737.99,637.0,36,368.995
15194.0,9,3661.18,2593.0,124,406.79777777777775
15197.0,2,773.25,202.0,15,386.625
15199.0,2,657.15,227.0,3,328.57499999999993
15201.0,2,602.27,659.0,27,301.135
15203.0,2,692.9,673.0,50,346.45
15204.0,1,316.58,258.0,9,316.58
15206.0,1,17.700000000000003,6.0,1,17.700000000000003
15208.0,1,65.4,20.0,3,65.4
15210.0,1,331.18,228.0,20,331.18
15211.0,1,383.07,117.0,23,383.07
15212.0,1,101.8,36.0,5,101.8
15213.0,2,328.35,272.0,22,164.17499999999998
15214.0,1,514.9300000000001,402.0,35,514.9300000000001
15218.0,3,1757.26,967.0,43,585.7533333333333
15220.0,3,858.1899999999999,783.0,53,286.06333333333333
15221.0,1,403.25,43.0,5,403.25
15222.0,1,585.0,440.0,5,585.0
15223.0,2,755.75,213.0,14,377.875
15224.0,2,322.08,152.0,13,161.04000000000002
15225.0,1,409.40000000000003,226.0,23,409.40000000000003
15226.0,1,154.41,71.0,8,154.41
15227.0,3,876.8199999999999,589.0,36,292.2733333333333
15228.0,1,904.85,751.0,32,904.85
15230.0,2,429.6,351.0,23,214.8
15234.0,1,197.0,196.0,14,197.0
15235.0,12,2247.51,1324.0,132,187.29250000000002
15236.0,1,321.05,269.0,15,321.05
15237.0,2,1093.65,798.0,74,546.825
15240.0,3,1045.38,755.0,30,348.46000000000004
15241.0,3,965.4,900.0,56,321.8
15244.0,1,297.94,240.0,15,297.94
15245.0,1,1251.48,826.0,49,1251.48
15246.0,2,514.15,247.0,32,257.07500000000005
15249.0,5,2841.37,1435.0,113,568.274
15251.0,2,4095.72,2648.0,45,2047.8600000000001
15257.0,1,317.15,46.0,7,317.15
15258.0,1,315.66,78.0,16,315.66
15260.0,4,882.6,474.0,37,220.65
15262.0,1,178.95000000000002,73.0,10,178.95000000000002
15265.0,1,712.24,240.0,42,712.24
15266.0,1,119.3,18.0,6,119.3
15270.0,4,1313.75,677.0,19,328.4375
15271.0,5,735.61,356.0,55,147.122
15279.0,1,290.51,189.0,19,290.51
15281.0,6,1927.41,1005.0,105,321.235
15288.0,3,1624.0,573.0,64,541.3333333333334
15289.0,1,375.45,333.0,19,375.45
15290.0,8,2032.57,1133.0,44,254.07125
15291.0,9,2679.59,832.0,43,297.7322222222222
15292.0,1,180.94,56.0,24,180.94
15296.0,2,1777.81,1041.0,91,888.905
15298.0,4,1238.44,971.0,44,309.61
15299.0,4,2435.01,2577.0,4,608.7525
15301.0,4,2104.0,1222.0,86,526.0
15303.0,1,574.02,248.0,31,574.02
15304.0,5,381.6,48.0,5,76.32000000000001
15308.0,1,310.47,175.0,19,310.47
15311.0,44,31208.670000000002,19835.0,375,709.2879545454545
15312.0,2,607.9,340.0,27,303.95
15314.0,1,327.97,313.0,24,327.97
15316.0,1,165.0,100.0,1,165.0
15319.0,1,204.5,175.0,16,204.5
15321.0,1,1159.47,545.0,38,1159.47
15326.0,1,311.71,386.0,29,311.71
15332.0,4,1661.06,652.0,29,415.265
15333.0,1,1028.56,344.0,16,1028.56
15339.0,1,257.9,159.0,40,257.9
15346.0,1,252.42000000000002,144.0,17,252.42000000000002
15347.0,1,201.60000000000002,130.0,5,201.60000000000002
15350.0,1,115.65,51.0,5,115.65
15351.0,1,274.67,129.0,49,274.67
15353.0,2,777.02,343.0,59,388.51
15356.0,5,1201.81,664.0,153,240.362
15358.0,11,4363.07,3778.0,207,396.64272727272726
15361.0,1,418.92,336.0,7,418.92
15363.0,1,326.0,144.0,16,326.0
15364.0,1,331.80000000000007,84.0,3,331.80000000000007
15365.0,1,208.61,85.0,12,208.61
15366.0,1,105.54,61.0,8,105.54
15367.0,2,1416.18,750.0,65,708.09
15370.0,3,1127.94,462.0,48,375.98
15373.0,6,1191.75,243.0,58,198.625
15376.0,1,654.17,375.0,57,654.17
15379.0,5,3263.11,1976.0,134,652.6220000000001
15380.0,1,230.10000000000002,78.0,1,230.10000000000002
15381.0,2,596.85,171.0,8,298.42499999999995
15382.0,2,1588.02,1174.0,95,794.01
15384.0,1,303.57,248.0,20,303.57
15388.0,1,140.54,88.0,10,140.54
15392.0,1,338.98,402.0,19,338.98
15393.0,1,124.10000000000001,94.0,8,124.10000000000001
15394.0,2,1436.44,546.0,44,718.22
15395.0,1,107.45,17.0,7,107.45
15397.0,1,94.0,20.0,6,94.0
15400.0,1,346.1,190.0,5,346.1
15402.0,1,440.99,431.0,28,440.99
15405.0,1,349.1,193.0,8,349.1
15406.0,1,252.29,130.0,42,252.29
15407.0,2,329.86,209.0,49,164.93
15408.0,1,267.18,106.0,34,267.18
15410.0,4,1800.89,565.0,39,450.2225
15414.0,1,36.2,12.0,5,36.2
15415.0,1,572.8100000000001,575.0,46,572.8100000000001
15416.0,2,2274.43,1308.0,96,1137.2150000000001
15421.0,3,739.36,379.0,35,246.45333333333335
15422.0,2,97.7,38.0,6,48.85
15424.0,2,383.34,554.0,17,191.67000000000002
15426.0,2,662.98,265.0,101,331.49
15433.0,2,533.3,534.0,40,266.65
15434.0,1,306.96,199.0,12,306.96
15436.0,1,489.05,251.0,124,489.05
15437.0,1,200.16,79.0,44,200.16
15440.0,1,125.8,78.0,20,125.8
15442.0,1,594.0,120.0,2,594.0
15443.0,1,437.71,182.0,51,437.71
15445.0,1,113.5,58.0,5,113.5
15447.0,1,155.17,85.0,9,155.17
15448.0,1,494.64,232.0,28,494.64
15449.0,1,345.92,248.0,23,345.92
15452.0,1,247.25,137.0,36,247.25
15454.0,1,179.1,86.0,23,179.1
15456.0,3,447.22,660.0,48,149.07333333333335
15457.0,1,237.07,132.0,56,237.07
15460.0,1,216.76,109.0,53,216.76
15464.0,1,1048.85,350.0,155,1048.85
15465.0,12,5163.46,761.0,32,430.28833333333336
15482.0,3,1437.44,440.0,11,479.1466666666667
15483.0,1,114.85,145.0,48,114.85
15485.0,2,1278.63,603.0,33,639.315
15489.0,1,348.26,220.0,23,348.26
15491.0,3,1644.92,894.0,80,548.3066666666667
15493.0,2,951.25,261.0,109,475.625
15497.0,1,970.6,528.0,10,970.6
15498.0,13,7142.85,3468.0,243,549.45
15502.0,4,2640.46,1856.0,73,660.115
15503.0,1,147.09,74.0,66,147.09
15508.0,6,1000.27,440.0,78,166.71166666666667
15510.0,1,250.0,2.0,1,250.0
15512.0,1,101.2,56.0,6,101.2
15513.0,12,6069.46,2430.0,113,505.78833333333336
15514.0,6,2561.94,1216.0,50,426.99
15517.0,1,267.03,293.0,27,267.03
15518.0,4,987.57,703.0,87,246.8925
15521.0,4,1667.78,901.0,105,416.945
15525.0,1,313.93,124.0,44,313.93
15527.0,3,900.04,361.0,45,300.0133333333333
15528.0,1,229.33,123.0,26,229.33
15529.0,7,1932.21,1609.0,230,276.03000000000003
15530.0,1,553.13,324.0,49,553.13
15532.0,1,356.35,92.0,48,356.35
15535.0,3,411.39,105.0,38,137.13000000000002
15543.0,1,127.86,86.0,26,127.86
15544.0,4,1759.47,1376.0,84,439.8675
15545.0,1,135.32999999999998,75.0,31,135.32999999999998
15547.0,7,2404.53,1605.0,199,343.50428571428574
15549.0,1,942.1,398.0,57,942.1
15550.0,1,137.89999999999998,96.0,12,137.89999999999998
15552.0,1,90.12,60.0,17,90.12
15554.0,1,217.2,74.0,14,217.2
15555.0,6,1783.5,1383.0,196,297.25
15561.0,1,265.75,51.0,7,265.75
15562.0,1,134.55,39.0,1,134.55
15563.0,2,735.62,742.0,55,367.81
15569.0,1,288.5,182.0,7,288.5
15570.0,8,2525.42,937.0,169,315.6775
15572.0,3,876.04,422.0,74,292.0133333333333
15574.0,3,590.15,303.0,125,196.71666666666667
15577.0,1,29.65,7.0,4,29.65
15579.0,1,199.6,56.0,25,199.6
15581.0,8,634.96,250.0,104,79.37
15582.0,1,303.61,255.0,22,303.61
15587.0,1,344.88,120.0,3,344.88
15589.0,3,478.53000000000003,243.0,28,159.51
15594.0,1,267.91,145.0,15,267.91
15596.0,4,1389.69,559.0,51,347.4225
15599.0,1,448.83,361.0,29,448.83
15601.0,9,4748.59,3600.0,160,527.6211111111111
15602.0,5,542.95,345.0,12,108.59
15605.0,3,690.1800000000001,266.0,37,230.06000000000003
15606.0,6,1826.35,553.0,36,304.39166666666665
15607.0,1,104.76,202.0,13,104.76
15611.0,4,432.1,50.0,6,108.025
15615.0,10,4739.06,2374.0,115,473.90599999999995
15620.0,2,875.01,600.0,59,437.505
15622.0,5,2602.0,1225.0,127,520.4
15624.0,2,311.4,120.0,18,155.7
15625.0,1,695.3299999999999,513.0,36,695.3299999999999
15626.0,1,281.88,312.0,20,281.88
15628.0,2,691.01,423.0,34,345.505
15630.0,1,396.86,280.0,21,396.86
15632.0,3,1242.5,688.0,51,414.1666666666667
15636.0,1,306.7,82.0,8,306.7
15640.0,7,5771.61,2877.0,141,824.5157142857142
15641.0,3,1305.38,1096.0,78,435.1266666666667
15643.0,3,664.0,246.0,31,221.33333333333334
15644.0,3,423.19,279.0,85,141.06333333333333
15646.0,2,340.04,370.0,28,170.02
15648.0,2,657.35,221.0,23,328.675
15649.0,2,816.0,192.0,1,408.0
15651.0,1,227.32,238.0,16,227.32
15655.0,1,560.67,324.0,34,560.67
15656.0,2,306.86,100.0,19,153.43
15658.0,5,1024.1000000000001,242.0,40,204.82
15660.0,4,739.02,430.0,31,184.755
15661.0,2,309.8,236.0,4,154.89999999999998
15665.0,1,1476.22,1174.0,76,1476.22
15668.0,1,76.32000000000001,72.0,1,76.32000000000001
15669.0,1,198.8,64.0,11,198.8
15670.0,1,173.05,91.0,12,173.05
15671.0,3,1033.13,561.0,41,344.3766666666667
15673.0,2,1785.73,864.0,74,892.865
15674.0,4,1379.66,626.0,39,344.915
15675.0,1,45.0,36.0,3,45.0
15676.0,1,897.8,555.0,61,897.8
15680.0,1,478.89,331.0,30,478.89
15681.0,1,345.68,256.0,17,345.68
15687.0,4,1402.45,529.0,58,350.6125
15689.0,1,103.5,56.0,6,103.5
15691.0,1,136.8,72.0,2,136.8
15694.0,7,2676.98,547.0,23,382.42571428571426
15695.0,2,409.98,212.0,22,204.99
15696.0,6,1637.9,718.0,89,272.98333333333335
15703.0,1,211.5,66.0,5,211.5
15704.0,1,938.85,407.0,45,938.85
15705.0,1,143.1,62.0,6,143.1
15708.0,5,2068.3,803.0,87,413.66
15709.0,1,133.25,121.0,6,133.25
15712.0,1,299.8,109.0,18,299.8
15713.0,1,171.15,59.0,9,171.15
15716.0,3,902.44,648.0,82,300.81333333333333
15717.0,1,150.3,70.0,7,150.3
15719.0,7,2430.97,1294.0,204,347.2814285714286
15722.0,1,324.05,112.0,10,324.05
15723.0,1,203.1,87.0,37,203.1
15724.0,2,218.25,73.0,11,109.125
15727.0,4,3250.87,1417.0,116,812.7175
15729.0,1,85.0,28.0,5,85.0
15730.0,1,467.43,314.0,29,467.43
15732.0,2,294.12,215.0,13,147.06
15733.0,1,162.3,62.0,10,162.3
15734.0,1,578.6500000000001,133.0,11,578.6500000000001
15737.0,2,680.73,365.0,39,340.365
15738.0,9,2613.04,1610.0,38,290.3377777777778
15745.0,1,302.85,127.0,18,302.85
15749.0,3,44534.3,18028.0,5,14844.766666666668
15750.0,3,612.57,565.0,61,204.18999999999997
15752.0,3,1045.18,777.0,125,348.3933333333334
15753.0,1,79.2,144.0,1,79.2
15754.0,1,91.8,36.0,6,91.8
15755.0,2,620.73,355.0,37,310.365
15756.0,2,249.12,106.0,83,124.56
15757.0,1,261.36,167.0,16,261.36
15759.0,3,253.04,60.0,5,84.34666666666668
15764.0,1,1120.93,623.0,59,1120.93
15768.0,2,479.15,153.0,18,239.575
15769.0,13,27889.72,15012.0,18,2145.363076923077
15775.0,1,104.9,68.0,7,104.9
15777.0,4,1047.11,378.0,18,261.7775
15780.0,2,402.76,192.0,24,201.38
15781.0,1,83.35,29.0,5,83.35
15785.0,2,1330.4,754.0,39,665.2
15789.0,1,351.3,438.0,25,351.3
15791.0,1,1223.24,558.0,54,1223.24
15793.0,1,306.64,192.0,3,306.64
15796.0,4,1249.92,413.0,53,312.48
15797.0,3,1840.2,729.0,7,613.4
15799.0,1,320.21999999999997,181.0,22,320.21999999999997
15800.0,1,244.5,108.0,14,244.5
15804.0,1,525.36,314.0,34,525.36
15805.0,5,2503.78,1413.0,114,500.756
15806.0,1,300.36,274.0,16,300.36
15808.0,4,3734.9700000000003,1343.0,142,933.7425000000001
15809.0,3,383.31,249.0,24,127.77
15810.0,2,854.12,530.0,52,427.06
15811.0,4,1294.84,468.0,67,323.71
15812.0,3,1054.22,599.0,30,351.4066666666667
15813.0,2,1303.9099999999999,603.0,40,651.9549999999999
15815.0,3,1394.08,1068.0,12,464.6933333333333
15819.0,2,1177.14,914.0,72,588.5699999999999
15820.0,1,206.98,128.0,17,206.98
15822.0,1,440.2,160.0,16,440.2
15823.0,1,15.0,1.0,1,15.0
15826.0,1,720.0,488.0,28,720.0
15827.0,9,911.69,369.0,38,101.2988888888889
15831.0,1,309.94,308.0,17,309.94
15832.0,1,836.79,465.0,54,836.79
15834.0,2,1281.37,410.0,151,640.685
15835.0,2,488.31,243.0,25,244.155
15838.0,7,8208.88,4348.0,37,1172.6971428571428
15841.0,2,613.26,366.0,19,306.63
15843.0,1,118.95000000000002,27.0,8,118.95000000000002
15845.0,3,1537.16,694.0,42,512.3866666666667
15847.0,1,180.68,348.0,9,180.68
15852.0,1,103.21000000000001,38.0,21,103.21000000000001
15854.0,6,1584.39,580.0,69,264.065
15855.0,3,342.51,251.0,37,114.17
15856.0,8,6939.47,3982.0,108,867.43375
15858.0,2,816.22,725.0,91,408.11
15860.0,3,420.26,178.0,46,140.08666666666667
15861.0,2,722.48,561.0,108,361.24
15862.0,2,491.01,359.0,87,245.505
15863.0,1,9.2,2.0,2,9.2
15864.0,1,242.42000000000002,110.0,6,242.42000000000002
15865.0,1,313.93,178.0,16,313.93
15867.0,9,1755.05,962.0,175,195.00555555555556
15869.0,2,149.64,175.0,13,74.82
15874.0,5,2162.8,1050.0,76,432.56000000000006
15880.0,1,343.28000000000003,211.0,95,343.28000000000003
15881.0,5,501.39000000000004,260.0,26,100.278
15882.0,4,516.36,276.0,23,129.09
15885.0,1,15.0,1.0,1,15.0
15889.0,1,297.92,149.0,57,297.92
15891.0,1,524.52,442.0,60,524.52
15894.0,2,263.55,168.0,35,131.775
15897.0,2,222.05,261.0,17,111.025
15898.0,4,1002.99,424.0,67,250.7475
15899.0,1,56.25,39.0,4,56.25
15903.0,2,641.6400000000001,676.0,19,320.82
15906.0,3,683.16,225.0,52,227.72
15907.0,1,251.18,157.0,46,251.18
15910.0,4,550.61,431.0,117,137.6525
15912.0,1,141.49,66.0,13,141.49
15916.0,5,848.53,395.0,64,169.706
15917.0,1,123.1,42.0,12,123.1
15918.0,2,334.23,153.0,33,167.115
15919.0,1,270.72,242.0,38,270.72
15922.0,1,369.5,138.0,11,369.5
15923.0,1,127.08,122.0,21,127.08
15925.0,1,207.15,93.0,12,207.15
15932.0,4,1273.25,879.0,44,318.3125
15935.0,2,416.86,115.0,12,208.43
15938.0,4,335.3,192.0,9,83.825
15939.0,9,4632.35,3734.0,27,514.7055555555556
15940.0,1,35.8,4.0,1,35.8
15944.0,1,325.1,50.0,6,325.1
15945.0,1,181.0,52.0,2,181.0
15950.0,1,428.82000000000005,135.0,28,428.82000000000005
15951.0,1,375.16999999999996,174.0,22,375.16999999999996
15952.0,1,232.65,123.0,14,232.65
15953.0,4,826.14,451.0,29,206.535
15955.0,3,1445.6200000000001,590.0,41,481.8733333333334
15965.0,1,156.19,74.0,16,156.19
15967.0,1,173.8,62.0,32,173.8
15970.0,1,314.1,116.0,11,314.1
15971.0,4,1086.15,527.0,6,271.5375
15973.0,1,307.82000000000005,106.0,4,307.82000000000005
15974.0,3,1573.49,803.0,69,524.4966666666667
15976.0,1,209.99,125.0,50,209.99
15980.0,1,760.18,592.0,20,760.18
15981.0,4,1622.2,856.0,24,405.55
15983.0,3,1148.27,700.0,57,382.75666666666666
15984.0,5,782.08,359.0,61,156.416
15985.0,1,899.58,878.0,27,899.58
15987.0,4,516.08,1078.0,12,129.02
15990.0,1,401.37,171.0,23,401.37
15996.0,3,655.27,260.0,67,218.42333333333332
15998.0,2,1782.22,1109.0,245,891.11
16003.0,1,1181.0,184.0,20,1181.0
16005.0,1,177.59,82.0,55,177.59
16006.0,1,101.4,84.0,8,101.4
16007.0,1,369.75,420.0,77,369.75
16008.0,1,139.15,75.0,6,139.15
16010.0,3,407.5,210.0,62,135.83333333333334
16011.0,6,990.84,646.0,54,165.14000000000001
16013.0,22,12418.619999999999,4802.0,10,564.4827272727272
16014.0,1,262.93,106.0,58,262.93
16016.0,4,817.57,311.0,99,204.39249999999998
16019.0,6,2489.5,884.0,64,414.9166666666667
16022.0,1,628.28,261.0,68,628.28
16023.0,2,500.69,227.0,59,250.34500000000003
16027.0,3,516.6700000000001,510.0,5,172.22333333333333
16029.0,29,35776.26,16582.0,26,1233.6641379310345
16030.0,1,331.24,283.0,28,331.24
16031.0,1,305.63,219.0,39,305.63
16033.0,11,3277.67,1139.0,230,297.97
16034.0,3,437.7,242.0,18,145.9
16036.0,1,188.73,127.0,11,188.73
16037.0,3,855.02,428.0,37,285.00666666666666
16038.0,1,316.95,187.0,19,316.95
16040.0,1,422.43,285.0,22,422.43
16042.0,1,24.95,5.0,2,24.95
16043.0,3,676.49,342.0,22,225.49666666666667
16045.0,2,861.25,545.0,53,430.625
16048.0,2,256.44,144.0,8,128.22000000000003
16055.0,1,134.8,22.0,8,134.8
16057.0,3,1059.54,377.0,58,353.18
16059.0,3,647.7,269.0,79,215.9
16062.0,2,578.18,333.0,26,289.09000000000003
16063.0,1,335.32,262.0,23,335.32
16065.0,1,372.09,231.0,71,372.09
16072.0,1,584.3199999999999,140.0,23,584.3199999999999
16073.0,1,122.39999999999999,48.0,1,122.39999999999999
16076.0,1,305.45000000000005,137.0,16,305.45000000000005
16078.0,1,79.2,16.0,1,79.2
16080.0,1,130.26,66.0,5,130.26
16081.0,2,568.13,294.0,40,284.065
16083.0,1,337.98,384.0,17,337.98
16084.0,1,436.18,216.0,38,436.18
16085.0,2,325.04,224.0,48,162.51999999999998
16086.0,3,587.0600000000001,248.0,16,195.68666666666664
16091.0,1,157.25,83.0,10,157.25
16092.0,2,593.73,445.0,32,296.865
16094.0,1,252.1,164.0,16,252.1
16096.0,1,320.62,155.0,12,320.62
16097.0,1,185.04999999999998,87.0,10,185.04999999999998
16098.0,3,1010.3000000000001,258.0,19,336.7666666666667
16099.0,1,318.3,206.0,19,318.3
16103.0,2,534.46,170.0,11,267.23
16105.0,1,336.96,330.0,13,336.96
16109.0,2,611.88,612.0,18,305.93999999999994
16110.0,2,693.93,353.0,173,346.96500000000003
16112.0,2,136.14,342.0,10,68.07
16115.0,3,510.9,320.0,83,170.29999999999998
16116.0,1,612.78,248.0,34,612.78
16117.0,1,232.21,130.0,30,232.21
16121.0,1,287.89,142.0,60,287.89
16122.0,2,249.84,446.0,16,124.92
16124.0,1,249.0,48.0,11,249.0
16125.0,1,289.35,124.0,13,289.35
16126.0,1,891.35,275.0,22,891.35
16128.0,1,388.3,174.0,20,388.3
16131.0,2,1664.52,792.0,32,832.26
16133.0,11,6486.650000000001,3677.0,85,589.6954545454545
16134.0,1,283.53000000000003,158.0,16,283.53000000000003
16135.0,1,517.55,209.0,21,517.55
16136.0,1,159.3,66.0,8,159.3
16139.0,1,139.79999999999998,84.0,6,139.79999999999998
16140.0,1,124.14,104.0,7,124.14
16142.0,1,535.34,422.0,37,535.34
16143.0,4,1574.17,537.0,55,393.5425
16144.0,1,175.2,16.0,1,175.2
16145.0,4,1316.28,1159.0,64,329.07
16146.0,2,659.13,367.0,26,329.565
16148.0,1,76.32000000000001,72.0,1,76.32000000000001
16150.0,2,964.48,500.0,50,482.24
16152.0,1,1829.04,642.0,29,1829.04
16153.0,2,401.91,171.0,19,200.95499999999998
16156.0,3,1060.57,463.0,44,353.52333333333337
16159.0,1,348.2,236.0,14,348.2
16161.0,10,2288.1,1090.0,160,228.81
16162.0,1,37.4,4.0,2,37.4
16163.0,2,856.6,192.0,5,428.30000000000007
16168.0,9,1251.81,609.0,26,139.09
16170.0,2,625.5799999999999,434.0,38,312.78999999999996
16172.0,1,199.38,180.0,16,199.38
16175.0,2,466.98,220.0,26,233.49
16180.0,4,2745.43,1612.0,72,686.3575000000001
16182.0,2,2517.0,1500.0,8,1258.5
16184.0,1,148.22,26.0,9,148.22
16185.0,1,335.0,153.0,19,335.0
16186.0,5,1347.35,1143.0,45,269.46999999999997
16187.0,7,2564.64,1545.0,89,366.3771428571428
16188.0,2,565.77,439.0,39,282.885
16191.0,8,2615.68,1612.0,25,326.96
16193.0,1,314.45,219.0,19,314.45
16202.0,1,365.27,191.0,18,365.27
16203.0,2,318.3,142.0,18,159.14999999999998
16206.0,2,288.75,153.0,39,144.375
16208.0,1,497.59,243.0,40,497.59
16209.0,1,305.95000000000005,245.0,10,305.95000000000005
16210.0,9,10593.210000000001,4174.0,42,1177.0233333333335
16212.0,1,498.15000000000003,151.0,30,498.15000000000003
16214.0,2,749.67,320.0,30,374.83500000000004
16216.0,1,914.9300000000001,254.0,37,914.9300000000001
16217.0,2,304.25,91.0,13,152.125
16218.0,4,1728.76,1216.0,42,432.19
16221.0,2,315.37,267.0,29,157.685
16222.0,1,846.72,365.0,120,846.72
16224.0,2,543.21,485.0,43,271.605
